case_id,document_id,sentence_id,mipvu_id,lexical_unit,lemma,language,unit_ordinal,sentence_unit_ordinal,sentence_text,semantic_control_term,semantic_control_risk,current_review_status,current_decision_type,decision_type,contextual_meaning,basic_meaning,basic_meaning_source,contrast_explanation,comparison_basis,confidence,review_notes,semantic_shift_risk,candidate_source_domain,candidate_target_domain,review_status,annotator
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu046,at,at,en,1574,46,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu047,pleasure,pleasure,en,1575,47,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu048,and,and,en,1576,48,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu049,with,with,en,1577,49,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu050,impunity,impunity,en,1578,50,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu051,depend,depend,en,1579,51,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu052,on,on,en,1580,52,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu053,it,it,en,1581,53,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu054,this,this,en,1582,54,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu055,government,government,en,1583,55,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu056,cannot,cannot,en,1584,56,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s17,lincoln-lyceum-address_s01_p11_s17_lu057,last,last,en,1585,57,"Whenever this effect shall be produced among us; whenever the vicious portion of population shall be permitted to gather in bands of hundreds and thousands, and burn churches, ravage and rob provision-stores, throw printing presses into rivers, shoot editors, and hang and burn obnoxious persons at pleasure and with impunity, depend on it, this government cannot last.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu001,By,by,en,1586,1,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu002,such,such,en,1587,2,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu003,things,things,en,1588,3,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu004,the,the,en,1589,4,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu005,feelings,feelings,en,1590,5,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu006,of,of,en,1591,6,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu007,the,the,en,1592,7,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu008,best,best,en,1593,8,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu009,citizens,citizens,en,1594,9,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu010,will,will,en,1595,10,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu011,become,become,en,1596,11,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu012,more,more,en,1597,12,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu013,or,or,en,1598,13,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu014,less,less,en,1599,14,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
lincoln,lincoln-lyceum-address,lincoln-lyceum-address_s01_p11_s18,lincoln-lyceum-address_s01_p11_s18_lu015,alienated,alienated,en,1600,15,"By such things the feelings of the best citizens will become more or less alienated from it, and thus it will be left without friends, or with too few, and those few too weak to make their friendship effectual.",,,reviewed,non_metaphor,non_metaphor,,,,,,,,,,,reviewed,codex-assisted-mipvu-v1
